period,dma,source,sales
2018-12-23,"NEW YORK, NY",INDIRECT SALES,97
2018-12-23,"NEW YORK, NY",INPERSON,852
2018-12-23,"NEW YORK, NY",OTHER,148
2018-12-23,"NEW YORK, NY",OUTBOUND,52
2018-12-23,"NEW YORK, NY",RETENTION,133
2018-12-23,"NEW YORK, NY",WEB SITE,2922
2018-12-30,"NEW YORK, NY",CABLE STORE,43
2018-12-30,"NEW YORK, NY",CRC,13
2018-12-30,"NEW YORK, NY",INBOUND,1299
2018-12-30,"NEW YORK, NY",INDIRECT SALES,7
2018-12-30,"NEW YORK, NY",INPERSON,60
2018-12-30,"NEW YORK, NY",OTHER,39
2018-12-30,"NEW YORK, NY",OUTBOUND,10
2018-12-30,"NEW YORK, NY",RETENTION,16
2018-12-30,"NEW YORK, NY",WEB SITE,641
2018-12-30,"NEW YORK, NY",CABLE STORE,310
2018-12-30,"NEW YORK, NY",CRC,87
2018-12-30,"NEW YORK, NY",FIELD TECH,11
2018-12-30,"NEW YORK, NY",INBOUND,5528
2018-12-30,"NEW YORK, NY",INDIRECT SALES,68
2018-12-30,"NEW YORK, NY",INPERSON,1055
2018-12-30,"NEW YORK, NY",OTHER,129
2018-12-30,"NEW YORK, NY",OUTBOUND,41
2018-12-30,"NEW YORK, NY",RETENTION,84
2018-12-30,"NEW YORK, NY",WEB SITE,2524
2019-01-06,"NEW YORK, NY",CABLE STORE,358
2019-01-06,"NEW YORK, NY",CRC,90
2019-01-06,"NEW YORK, NY",FIELD TECH,11
2019-01-06,"NEW YORK, NY",INBOUND,7286
2019-01-06,"NEW YORK, NY",INDIRECT SALES,115
2019-01-06,"NEW YORK, NY",INPERSON,1471
2019-01-06,"NEW YORK, NY",OTHER,194
2019-01-06,"NEW YORK, NY",OUTBOUND,132
2019-01-06,"NEW YORK, NY",RETENTION,111
2019-01-06,"NEW YORK, NY",WEB SITE,3134
2019-01-13,"NEW YORK, NY",CABLE STORE,330
2019-01-13,"NEW YORK, NY",CRC,75
2019-01-13,"NEW YORK, NY",FIELD TECH,9
2019-01-13,"NEW YORK, NY",INBOUND,6830
2019-01-13,"NEW YORK, NY",INDIRECT SALES,168
2019-01-13,"NEW YORK, NY",INPERSON,1357
2019-01-13,"NEW YORK, NY",OTHER,197
2019-01-13,"NEW YORK, NY",OUTBOUND,152
2019-01-13,"NEW YORK, NY",RETENTION,98
2019-01-13,"NEW YORK, NY",WEB SITE,2967
2019-01-20,"NEW YORK, NY",CABLE STORE,246
2019-01-20,"NEW YORK, NY",CRC,86
2019-01-20,"NEW YORK, NY",FIELD TECH,3
2019-01-20,"NEW YORK, NY",INBOUND,6932
2019-01-20,"NEW YORK, NY",INDIRECT SALES,159
2019-01-20,"NEW YORK, NY",INPERSON,1131
2019-01-20,"NEW YORK, NY",OTHER,173
2019-01-20,"NEW YORK, NY",OUTBOUND,124
2019-01-20,"NEW YORK, NY",RETENTION,92
2019-01-20,"NEW YORK, NY",WEB SITE,2960
2019-01-27,"NEW YORK, NY",CABLE STORE,241
2019-01-27,"NEW YORK, NY",CRC,42
2019-01-27,"NEW YORK, NY",FIELD TECH,9
2019-01-27,"NEW YORK, NY",INBOUND,6020
2019-01-27,"NEW YORK, NY",INDIRECT SALES,144
2019-01-27,"NEW YORK, NY",INPERSON,807
2019-01-27,"NEW YORK, NY",OTHER,167
2019-01-27,"NEW YORK, NY",OUTBOUND,111
2019-01-27,"NEW YORK, NY",RETENTION,108
2019-01-27,"NEW YORK, NY",WEB SITE,2576
2019-01-27,"NEW YORK, NY",CABLE STORE,135
2019-01-27,"NEW YORK, NY",CRC,30
2019-01-27,"NEW YORK, NY",FIELD TECH,3
2019-01-27,"NEW YORK, NY",INBOUND,2114
2019-01-27,"NEW YORK, NY",INDIRECT SALES,49
2019-01-27,"NEW YORK, NY",INPERSON,388
2019-01-27,"NEW YORK, NY",OTHER,38
2019-01-27,"NEW YORK, NY",OUTBOUND,32
2019-01-27,"NEW YORK, NY",RETENTION,43
2019-01-27,"NEW YORK, NY",WEB SITE,844
2019-02-03,"NEW YORK, NY",CABLE STORE,350
2019-02-03,"NEW YORK, NY",CRC,79
2019-02-03,"NEW YORK, NY",FIELD TECH,11
2019-02-03,"NEW YORK, NY",INBOUND,7146
2019-02-03,"NEW YORK, NY",INDIRECT SALES,138
2019-02-03,"NEW YORK, NY",INPERSON,1302
2019-02-03,"NEW YORK, NY",OTHER,150
2019-02-03,"NEW YORK, NY",OUTBOUND,171
2019-02-03,"NEW YORK, NY",RETENTION,93
2019-02-03,"NEW YORK, NY",WEB SITE,3110
2019-02-10,"NEW YORK, NY",CABLE STORE,290
2019-02-10,"NEW YORK, NY",CRC,84
2019-02-10,"NEW YORK, NY",FIELD TECH,11
2019-02-10,"NEW YORK, NY",INBOUND,6317
2019-02-10,"NEW YORK, NY",INDIRECT SALES,122
2019-02-10,"NEW YORK, NY",INPERSON,1210
2019-02-10,"NEW YORK, NY",OTHER,164
2019-02-10,"NEW YORK, NY",OUTBOUND,110
2019-02-10,"NEW YORK, NY",RETENTION,88
2019-02-10,"NEW YORK, NY",WEB SITE,2952
2019-02-17,"NEW YORK, NY",CABLE STORE,288
2019-02-17,"NEW YORK, NY",CRC,99
2019-02-17,"NEW YORK, NY",FIELD TECH,13
2019-02-17,"NEW YORK, NY",INBOUND,7170
2019-02-17,"NEW YORK, NY",INDIRECT SALES,118
2019-02-17,"NEW YORK, NY",INPERSON,1172
2019-02-17,"NEW YORK, NY",OTHER,199
2019-02-17,"NEW YORK, NY",OUTBOUND,110
2019-02-17,"NEW YORK, NY",RETENTION,131
2019-02-17,"NEW YORK, NY",WEB SITE,3401
2019-02-24,"NEW YORK, NY",CABLE STORE,326
2019-02-24,"NEW YORK, NY",CRC,69
2019-02-24,"NEW YORK, NY",FIELD TECH,6
2019-02-24,"NEW YORK, NY",INBOUND,6295
2019-02-24,"NEW YORK, NY",INDIRECT SALES,121
2019-02-24,"NEW YORK, NY",INPERSON,804
2019-02-24,"NEW YORK, NY",OTHER,186
2019-02-24,"NEW YORK, NY",OUTBOUND,99
2019-02-24,"NEW YORK, NY",RETENTION,124
2019-02-24,"NEW YORK, NY",WEB SITE,2956
2019-02-24,"NEW YORK, NY",CABLE STORE,168
2019-02-24,"NEW YORK, NY",CRC,30
2019-02-24,"NEW YORK, NY",FIELD TECH,5
2019-02-24,"NEW YORK, NY",INBOUND,2260
2019-02-24,"NEW YORK, NY",INDIRECT SALES,25
2019-02-24,"NEW YORK, NY",INPERSON,385
2019-02-24,"NEW YORK, NY",OTHER,50
2019-02-24,"NEW YORK, NY",OUTBOUND,28
2019-02-24,"NEW YORK, NY",RETENTION,58
2019-02-24,"NEW YORK, NY",WEB SITE,976
2019-03-03,"NEW YORK, NY",CABLE STORE,457
2019-03-03,"NEW YORK, NY",CRC,99
2019-03-03,"NEW YORK, NY",FIELD TECH,16
2019-03-03,"NEW YORK, NY",INBOUND,7494
2019-03-03,"NEW YORK, NY",INDIRECT SALES,132
2019-03-03,"NEW YORK, NY",INPERSON,1526
2019-03-03,"NEW YORK, NY",OTHER,219
2019-03-03,"NEW YORK, NY",OUTBOUND,190
2019-03-03,"NEW YORK, NY",RETENTION,128
2019-03-03,"NEW YORK, NY",WEB SITE,3671
2019-03-10,"NEW YORK, NY",CABLE STORE,358
2019-03-10,"NEW YORK, NY",CRC,92
2019-03-10,"NEW YORK, NY",FIELD TECH,10
2019-03-10,"NEW YORK, NY",INBOUND,6749
2019-03-10,"NEW YORK, NY",INDIRECT SALES,129
2019-03-10,"NEW YORK, NY",INPERSON,1355
2019-03-10,"NEW YORK, NY",OTHER,185
2019-03-10,"NEW YORK, NY",OUTBOUND,84
2019-03-10,"NEW YORK, NY",RETENTION,109
2019-03-10,"NEW YORK, NY",WEB SITE,3371
2019-03-17,"NEW YORK, NY",CABLE STORE,408
2019-03-17,"NEW YORK, NY",CRC,93
2019-03-17,"NEW YORK, NY",FIELD TECH,24
2019-03-17,"NEW YORK, NY",INBOUND,6782
2019-03-17,"NEW YORK, NY",INDIRECT SALES,140
2019-03-17,"NEW YORK, NY",INPERSON,1359
2019-03-17,"NEW YORK, NY",OTHER,221
2019-03-17,"NEW YORK, NY",OUTBOUND,71
2019-03-17,"NEW YORK, NY",RETENTION,115
2019-03-17,"NEW YORK, NY",WEB SITE,3162
2019-03-24,"NEW YORK, NY",CABLE STORE,391
2019-03-24,"NEW YORK, NY",CRC,82
2019-03-24,"NEW YORK, NY",FIELD TECH,11
2019-03-24,"NEW YORK, NY",INBOUND,7366
2019-03-24,"NEW YORK, NY",INDIRECT SALES,143
2019-03-24,"NEW YORK, NY",INPERSON,1467
2019-03-24,"NEW YORK, NY",OTHER,215
2019-03-24,"NEW YORK, NY",OUTBOUND,82
2019-03-24,"NEW YORK, NY",RETENTION,188
2019-03-24,"NEW YORK, NY",WEB SITE,3451
2019-03-31,"NEW YORK, NY",CABLE STORE,1
2019-03-31,"NEW YORK, NY",CRC,7
2019-03-31,"NEW YORK, NY",FIELD TECH,1
2019-03-31,"NEW YORK, NY",INBOUND,623
2019-03-31,"NEW YORK, NY",INDIRECT SALES,8
2019-03-31,"NEW YORK, NY",INPERSON,27
2019-03-31,"NEW YORK, NY",RETENTION,1
2019-03-31,"NEW YORK, NY",WEB SITE,395
2019-03-31,"NEW YORK, NY",CABLE STORE,435
2019-03-31,"NEW YORK, NY",CRC,96
2019-03-31,"NEW YORK, NY",FIELD TECH,9
2019-03-31,"NEW YORK, NY",INBOUND,7220
2019-03-31,"NEW YORK, NY",INDIRECT SALES,142
2019-03-31,"NEW YORK, NY",INPERSON,1351
2019-03-31,"NEW YORK, NY",OTHER,231
2019-03-31,"NEW YORK, NY",OUTBOUND,79
2019-03-31,"NEW YORK, NY",RETENTION,158
2019-03-31,"NEW YORK, NY",WEB SITE,3313
2019-04-07,"NEW YORK, NY",CABLE STORE,373
2019-04-07,"NEW YORK, NY",CRC,66
2019-04-07,"NEW YORK, NY",FIELD TECH,24
2019-04-07,"NEW YORK, NY",INBOUND,6595
2019-04-07,"NEW YORK, NY",INDIRECT SALES,118
2019-04-07,"NEW YORK, NY",INPERSON,1459
2019-04-07,"NEW YORK, NY",OTHER,196
2019-04-07,"NEW YORK, NY",OUTBOUND,71
2019-04-07,"NEW YORK, NY",RETENTION,130
2019-04-07,"NEW YORK, NY",WEB SITE,3137
2019-04-14,"NEW YORK, NY",CABLE STORE,387
2019-04-14,"NEW YORK, NY",CRC,72
2019-04-14,"NEW YORK, NY",FIELD TECH,21
2019-04-14,"NEW YORK, NY",INBOUND,6271
2019-04-14,"NEW YORK, NY",INDIRECT SALES,128
2019-04-14,"NEW YORK, NY",INPERSON,1365
2019-04-14,"NEW YORK, NY",OTHER,216
2019-04-14,"NEW YORK, NY",OUTBOUND,73
2019-04-14,"NEW YORK, NY",RETENTION,122
2019-04-14,"NEW YORK, NY",WEB SITE,3025
2019-04-21,"NEW YORK, NY",CABLE STORE,412
2019-04-21,"NEW YORK, NY",CRC,57
2019-04-21,"NEW YORK, NY",FIELD TECH,10
2019-04-21,"NEW YORK, NY",INBOUND,6801
2019-04-21,"NEW YORK, NY",INDIRECT SALES,136
2019-04-21,"NEW YORK, NY",INPERSON,1283
2019-04-21,"NEW YORK, NY",OTHER,225
2019-04-21,"NEW YORK, NY",OUTBOUND,69
2019-04-21,"NEW YORK, NY",RETENTION,169
2019-04-21,"NEW YORK, NY",WEB SITE,3179
2019-04-28,"NEW YORK, NY",CABLE STORE,146
2019-04-28,"NEW YORK, NY",CRC,24
2019-04-28,"NEW YORK, NY",FIELD TECH,7
2019-04-28,"NEW YORK, NY",INBOUND,3474
2019-04-28,"NEW YORK, NY",INDIRECT SALES,61
2019-04-28,"NEW YORK, NY",INPERSON,456
2019-04-28,"NEW YORK, NY",OTHER,107
2019-04-28,"NEW YORK, NY",OUTBOUND,28
2019-04-28,"NEW YORK, NY",RETENTION,114
2019-04-28,"NEW YORK, NY",WEB SITE,1676
2019-04-28,"NEW YORK, NY",CABLE STORE,324
2019-04-28,"NEW YORK, NY",CRC,51
2019-04-28,"NEW YORK, NY",FIELD TECH,11
2019-04-28,"NEW YORK, NY",INBOUND,4908
2019-04-28,"NEW YORK, NY",INDIRECT SALES,120
2019-04-28,"NEW YORK, NY",INPERSON,1000
2019-04-28,"NEW YORK, NY",OTHER,121
2019-04-28,"NEW YORK, NY",OUTBOUND,62
2019-04-28,"NEW YORK, NY",RETENTION,115
2019-04-28,"NEW YORK, NY",WEB SITE,2004
2019-05-05,"NEW YORK, NY",CABLE STORE,406
2019-05-05,"NEW YORK, NY",CRC,76
2019-05-05,"NEW YORK, NY",FIELD TECH,13
2019-05-05,"NEW YORK, NY",INBOUND,6579
2019-05-05,"NEW YORK, NY",INDIRECT SALES,187
2019-05-05,"NEW YORK, NY",INPERSON,1383
2019-05-05,"NEW YORK, NY",OTHER,220
2019-05-05,"NEW YORK, NY",OUTBOUND,66
2019-05-05,"NEW YORK, NY",RETENTION,143
2019-05-05,"NEW YORK, NY",WEB SITE,2915
2019-05-12,"NEW YORK, NY",CABLE STORE,423
2019-05-12,"NEW YORK, NY",CRC,68
2019-05-12,"NEW YORK, NY",FIELD TECH,16
2019-05-12,"NEW YORK, NY",INBOUND,6524
2019-05-12,"NEW YORK, NY",INDIRECT SALES,162
2019-05-12,"NEW YORK, NY",INPERSON,1154
2019-05-12,"NEW YORK, NY",OTHER,208
2019-05-12,"NEW YORK, NY",OUTBOUND,91
2019-05-12,"NEW YORK, NY",RETENTION,148
2019-05-12,"NEW YORK, NY",WEB SITE,3038
2019-05-19,"NEW YORK, NY",CABLE STORE,461
2019-05-19,"NEW YORK, NY",CRC,65
2019-05-19,"NEW YORK, NY",FIELD TECH,19
2019-05-19,"NEW YORK, NY",INBOUND,6832
2019-05-19,"NEW YORK, NY",INDIRECT SALES,213
2019-05-19,"NEW YORK, NY",INPERSON,1354
2019-05-19,"NEW YORK, NY",OTHER,214
2019-05-19,"NEW YORK, NY",OUTBOUND,66
2019-05-19,"NEW YORK, NY",RETENTION,167
2019-05-19,"NEW YORK, NY",WEB SITE,2994
2019-05-26,"NEW YORK, NY",CABLE STORE,291
2019-05-26,"NEW YORK, NY",CRC,57
2019-05-26,"NEW YORK, NY",FIELD TECH,13
2019-05-26,"NEW YORK, NY",INBOUND,6782
2019-05-26,"NEW YORK, NY",INDIRECT SALES,192
2019-05-26,"NEW YORK, NY",INPERSON,773
2019-05-26,"NEW YORK, NY",OTHER,227
2019-05-26,"NEW YORK, NY",OUTBOUND,62
2019-05-26,"NEW YORK, NY",RETENTION,188
2019-05-26,"NEW YORK, NY",WEB SITE,3087
2019-05-26,"NEW YORK, NY",CABLE STORE,76
2019-05-26,"NEW YORK, NY",CRC,13
2019-05-26,"NEW YORK, NY",FIELD TECH,3
2019-05-26,"NEW YORK, NY",INBOUND,939
2019-05-26,"NEW YORK, NY",INDIRECT SALES,20
2019-05-26,"NEW YORK, NY",INPERSON,252
2019-05-26,"NEW YORK, NY",OUTBOUND,13
2019-05-26,"NEW YORK, NY",RETENTION,23
2019-05-26,"NEW YORK, NY",WEB SITE,411
2019-06-02,"NEW YORK, NY",CABLE STORE,431
2019-06-02,"NEW YORK, NY",CRC,122
2019-06-02,"NEW YORK, NY",FIELD TECH,17
2019-06-02,"NEW YORK, NY",INBOUND,7742
2019-06-02,"NEW YORK, NY",INDIRECT SALES,195
2019-06-02,"NEW YORK, NY",INPERSON,1363
2019-06-02,"NEW YORK, NY",OTHER,288
2019-06-02,"NEW YORK, NY",OUTBOUND,69
2019-06-02,"NEW YORK, NY",RETENTION,190
2019-06-02,"NEW YORK, NY",WEB SITE,3373
2019-06-09,"NEW YORK, NY",CABLE STORE,394
2019-06-09,"NEW YORK, NY",CRC,100
2019-06-09,"NEW YORK, NY",FIELD TECH,18
2019-06-09,"NEW YORK, NY",INBOUND,7113
2019-06-09,"NEW YORK, NY",INDIRECT SALES,255
2019-06-09,"NEW YORK, NY",INPERSON,1295
2019-06-09,"NEW YORK, NY",OTHER,258
2019-06-09,"NEW YORK, NY",OUTBOUND,54
2019-06-09,"NEW YORK, NY",RETENTION,142
2019-06-09,"NEW YORK, NY",WEB SITE,3392
2019-06-16,"NEW YORK, NY",CABLE STORE,383
2019-06-16,"NEW YORK, NY",CRC,93
2019-06-16,"NEW YORK, NY",FIELD TECH,14
2019-06-16,"NEW YORK, NY",INBOUND,7085
2019-06-16,"NEW YORK, NY",INDIRECT SALES,252
2019-06-16,"NEW YORK, NY",INPERSON,1253
2019-06-16,"NEW YORK, NY",OTHER,234
2019-06-16,"NEW YORK, NY",OUTBOUND,82
2019-06-16,"NEW YORK, NY",RETENTION,149
2019-06-16,"NEW YORK, NY",WEB SITE,3596
2019-06-23,"NEW YORK, NY",CABLE STORE,442
2019-06-23,"NEW YORK, NY",CRC,88
2019-06-23,"NEW YORK, NY",FIELD TECH,10
2019-06-23,"NEW YORK, NY",INBOUND,7814
2019-06-23,"NEW YORK, NY",INDIRECT SALES,314
2019-06-23,"NEW YORK, NY",INPERSON,1163
2019-06-23,"NEW YORK, NY",OTHER,246
2019-06-23,"NEW YORK, NY",OUTBOUND,61
2019-06-23,"NEW YORK, NY",RETENTION,251
2019-06-23,"NEW YORK, NY",WEB SITE,4058
2019-06-30,"NEW YORK, NY",CRC,8
2019-06-30,"NEW YORK, NY",FIELD TECH,2
2019-06-30,"NEW YORK, NY",INBOUND,571
2019-06-30,"NEW YORK, NY",INDIRECT SALES,10
2019-06-30,"NEW YORK, NY",INPERSON,7
2019-06-30,"NEW YORK, NY",WEB SITE,428
2019-06-30,"NEW YORK, NY",CABLE STORE,431
2019-06-30,"NEW YORK, NY",CRC,101
2019-06-30,"NEW YORK, NY",FIELD TECH,12
2019-06-30,"NEW YORK, NY",INBOUND,6506
2019-06-30,"NEW YORK, NY",INDIRECT SALES,233
2019-06-30,"NEW YORK, NY",INPERSON,912
2019-06-30,"NEW YORK, NY",OTHER,287
2019-06-30,"NEW YORK, NY",OUTBOUND,56
2019-06-30,"NEW YORK, NY",RETENTION,212
2019-06-30,"NEW YORK, NY",WEB SITE,3438
2019-07-07,"NEW YORK, NY",CABLE STORE,363
2019-07-07,"NEW YORK, NY",CRC,128
2019-07-07,"NEW YORK, NY",FIELD TECH,10
2019-07-07,"NEW YORK, NY",INBOUND,7175
2019-07-07,"NEW YORK, NY",INDIRECT SALES,271
2019-07-07,"NEW YORK, NY",INPERSON,1203
2019-07-07,"NEW YORK, NY",OTHER,276
2019-07-07,"NEW YORK, NY",OUTBOUND,55
2019-07-07,"NEW YORK, NY",RETENTION,149
2019-07-07,"NEW YORK, NY",WEB SITE,3614
2019-07-14,"NEW YORK, NY",CABLE STORE,338
2019-07-14,"NEW YORK, NY",CRC,100
2019-07-14,"NEW YORK, NY",FIELD TECH,11
2019-07-14,"NEW YORK, NY",INBOUND,6863
2019-07-14,"NEW YORK, NY",INDIRECT SALES,273
2019-07-14,"NEW YORK, NY",INPERSON,1123
2019-07-14,"NEW YORK, NY",OTHER,245
2019-07-14,"NEW YORK, NY",OUTBOUND,40
2019-07-14,"NEW YORK, NY",RETENTION,164
2019-07-14,"NEW YORK, NY",WEB SITE,3547
2019-07-21,"NEW YORK, NY",CABLE STORE,397
2019-07-21,"NEW YORK, NY",CRC,103
2019-07-21,"NEW YORK, NY",FIELD TECH,18
2019-07-21,"NEW YORK, NY",INBOUND,7118
2019-07-21,"NEW YORK, NY",INDIRECT SALES,240
2019-07-21,"NEW YORK, NY",INPERSON,1355
2019-07-21,"NEW YORK, NY",OTHER,229
2019-07-21,"NEW YORK, NY",OUTBOUND,14
2019-07-21,"NEW YORK, NY",RETENTION,184
2019-07-21,"NEW YORK, NY",WEB SITE,4071
2019-07-28,"NEW YORK, NY",CABLE STORE,218
2019-07-28,"NEW YORK, NY",CRC,51
2019-07-28,"NEW YORK, NY",FIELD TECH,8
2019-07-28,"NEW YORK, NY",INBOUND,5090
2019-07-28,"NEW YORK, NY",INDIRECT SALES,175
2019-07-28,"NEW YORK, NY",INPERSON,604
2019-07-28,"NEW YORK, NY",OTHER,186
2019-07-28,"NEW YORK, NY",OUTBOUND,2
2019-07-28,"NEW YORK, NY",RETENTION,118
2019-07-28,"NEW YORK, NY",WEB SITE,2789
2019-07-28,"NEW YORK, NY",CABLE STORE,261
2019-07-28,"NEW YORK, NY",CRC,51
2019-07-28,"NEW YORK, NY",FIELD TECH,11
2019-07-28,"NEW YORK, NY",INBOUND,3744
2019-07-28,"NEW YORK, NY",INDIRECT SALES,127
2019-07-28,"NEW YORK, NY",INPERSON,540
2019-07-28,"NEW YORK, NY",OTHER,96
2019-07-28,"NEW YORK, NY",OUTBOUND,9
2019-07-28,"NEW YORK, NY",RETENTION,105
2019-07-28,"NEW YORK, NY",WEB SITE,1861
2019-08-04,"NEW YORK, NY",CABLE STORE,472
2019-08-04,"NEW YORK, NY",CRC,121
2019-08-04,"NEW YORK, NY",FIELD TECH,15
2019-08-04,"NEW YORK, NY",INBOUND,8466
2019-08-04,"NEW YORK, NY",INDIRECT SALES,242
2019-08-04,"NEW YORK, NY",INPERSON,1436
2019-08-04,"NEW YORK, NY",OTHER,239
2019-08-04,"NEW YORK, NY",OUTBOUND,13
2019-08-04,"NEW YORK, NY",RETENTION,155
2019-08-04,"NEW YORK, NY",WEB SITE,4811
2019-08-11,"NEW YORK, NY",CABLE STORE,510
2019-08-11,"NEW YORK, NY",CRC,114
2019-08-11,"NEW YORK, NY",FIELD TECH,24
2019-08-11,"NEW YORK, NY",INBOUND,8171
2019-08-11,"NEW YORK, NY",INDIRECT SALES,311
2019-08-11,"NEW YORK, NY",INPERSON,1498
2019-08-11,"NEW YORK, NY",OTHER,160
2019-08-11,"NEW YORK, NY",OUTBOUND,17
2019-08-11,"NEW YORK, NY",RETENTION,175
2019-08-11,"NEW YORK, NY",WEB SITE,4824
2019-08-18,"NEW YORK, NY",CABLE STORE,479
2019-08-18,"NEW YORK, NY",CRC,120
2019-08-18,"NEW YORK, NY",FIELD TECH,22
2019-08-18,"NEW YORK, NY",INBOUND,7926
2019-08-18,"NEW YORK, NY",INDIRECT SALES,331
2019-08-18,"NEW YORK, NY",INPERSON,1406
2019-08-18,"NEW YORK, NY",OTHER,85
2019-08-18,"NEW YORK, NY",OUTBOUND,19
2019-08-18,"NEW YORK, NY",RETENTION,156
2019-08-18,"NEW YORK, NY",WEB SITE,4854
2019-08-25,"NEW YORK, NY",CABLE STORE,512
2019-08-25,"NEW YORK, NY",CRC,135
2019-08-25,"NEW YORK, NY",FIELD TECH,22
2019-08-25,"NEW YORK, NY",INBOUND,8822
2019-08-25,"NEW YORK, NY",INDIRECT SALES,403
2019-08-25,"NEW YORK, NY",INPERSON,1306
2019-08-25,"NEW YORK, NY",OTHER,102
2019-08-25,"NEW YORK, NY",OUTBOUND,33
2019-08-25,"NEW YORK, NY",RETENTION,207
2019-08-25,"NEW YORK, NY",WEB SITE,5446
2019-09-01,"NEW YORK, NY",CABLE STORE,417
2019-09-01,"NEW YORK, NY",CRC,105
2019-09-01,"NEW YORK, NY",FIELD TECH,15
2019-09-01,"NEW YORK, NY",INBOUND,6643
2019-09-01,"NEW YORK, NY",INDIRECT SALES,293
2019-09-01,"NEW YORK, NY",INPERSON,1148
2019-09-01,"NEW YORK, NY",OTHER,127
2019-09-01,"NEW YORK, NY",OUTBOUND,18
2019-09-01,"NEW YORK, NY",RETENTION,98
2019-09-01,"NEW YORK, NY",WEB SITE,4695
2019-09-08,"NEW YORK, NY",CABLE STORE,504
2019-09-08,"NEW YORK, NY",CRC,97
2019-09-08,"NEW YORK, NY",FIELD TECH,8
2019-09-08,"NEW YORK, NY",INBOUND,7476
2019-09-08,"NEW YORK, NY",INDIRECT SALES,388
2019-09-08,"NEW YORK, NY",INPERSON,1419
2019-09-08,"NEW YORK, NY",OTHER,63
2019-09-08,"NEW YORK, NY",OUTBOUND,22
2019-09-08,"NEW YORK, NY",RETENTION,149
2019-09-08,"NEW YORK, NY",WEB SITE,4459
2019-09-15,"NEW YORK, NY",CABLE STORE,413
2019-09-15,"NEW YORK, NY",CRC,121
2019-09-15,"NEW YORK, NY",FIELD TECH,15
2019-09-15,"NEW YORK, NY",INBOUND,7391
2019-09-15,"NEW YORK, NY",INDIRECT SALES,318
2019-09-15,"NEW YORK, NY",INPERSON,1361
2019-09-15,"NEW YORK, NY",OTHER,69
2019-09-15,"NEW YORK, NY",OUTBOUND,43
2019-09-15,"NEW YORK, NY",RETENTION,133
2019-09-15,"NEW YORK, NY",WEB SITE,4315
2019-09-22,"NEW YORK, NY",CABLE STORE,513
2019-09-22,"NEW YORK, NY",CRC,139
2019-09-22,"NEW YORK, NY",FIELD TECH,17
2019-09-22,"NEW YORK, NY",INBOUND,8291
2019-09-22,"NEW YORK, NY",INDIRECT SALES,327
2019-09-22,"NEW YORK, NY",INPERSON,1405
2019-09-22,"NEW YORK, NY",OTHER,79
2019-09-22,"NEW YORK, NY",OUTBOUND,29
2019-09-22,"NEW YORK, NY",RETENTION,190
2019-09-22,"NEW YORK, NY",WEB SITE,4627
2019-09-29,"NEW YORK, NY",CABLE STORE,90
2019-09-29,"NEW YORK, NY",CRC,28
2019-09-29,"NEW YORK, NY",FIELD TECH,4
2019-09-29,"NEW YORK, NY",INBOUND,2266
2019-09-29,"NEW YORK, NY",INDIRECT SALES,91
2019-09-29,"NEW YORK, NY",INPERSON,214
2019-09-29,"NEW YORK, NY",OTHER,16
2019-09-29,"NEW YORK, NY",OUTBOUND,6
2019-09-29,"NEW YORK, NY",RETENTION,45
2019-09-29,"NEW YORK, NY",WEB SITE,1383
2019-09-29,"NEW YORK, NY",CABLE STORE,433
2019-09-29,"NEW YORK, NY",CRC,96
2019-09-29,"NEW YORK, NY",FIELD TECH,8
2019-09-29,"NEW YORK, NY",INBOUND,6004
2019-09-29,"NEW YORK, NY",INDIRECT SALES,294
2019-09-29,"NEW YORK, NY",INPERSON,1071
2019-09-29,"NEW YORK, NY",OTHER,49
2019-09-29,"NEW YORK, NY",OUTBOUND,14
2019-09-29,"NEW YORK, NY",RETENTION,107
2019-09-29,"NEW YORK, NY",WEB SITE,3294
2019-10-06,"NEW YORK, NY",CABLE STORE,400
2019-10-06,"NEW YORK, NY",CRC,132
2019-10-06,"NEW YORK, NY",FIELD TECH,12
2019-10-06,"NEW YORK, NY",INBOUND,7002
2019-10-06,"NEW YORK, NY",INDIRECT SALES,365
2019-10-06,"NEW YORK, NY",INPERSON,1264
2019-10-06,"NEW YORK, NY",OTHER,61
2019-10-06,"NEW YORK, NY",OUTBOUND,19
2019-10-06,"NEW YORK, NY",RETENTION,123
2019-10-06,"NEW YORK, NY",WEB SITE,3842
2019-10-13,"NEW YORK, NY",CABLE STORE,366
2019-10-13,"NEW YORK, NY",CRC,105
2019-10-13,"NEW YORK, NY",FIELD TECH,12
2019-10-13,"NEW YORK, NY",INBOUND,6126
2019-10-13,"NEW YORK, NY",INDIRECT SALES,343
2019-10-13,"NEW YORK, NY",INPERSON,1275
2019-10-13,"NEW YORK, NY",OTHER,73
2019-10-13,"NEW YORK, NY",OUTBOUND,19
2019-10-13,"NEW YORK, NY",RETENTION,503
2019-10-13,"NEW YORK, NY",WEB SITE,3808
2019-10-20,"NEW YORK, NY",CABLE STORE,339
2019-10-20,"NEW YORK, NY",CRC,124
2019-10-20,"NEW YORK, NY",FIELD TECH,11
2019-10-20,"NEW YORK, NY",INBOUND,5638
2019-10-20,"NEW YORK, NY",INDIRECT SALES,369
2019-10-20,"NEW YORK, NY",INPERSON,1286
2019-10-20,"NEW YORK, NY",OTHER,51
2019-10-20,"NEW YORK, NY",OUTBOUND,48
